0.000000000000000000e+00 1.800000000000000000e+01 -3.600236668717116117e-04 -7.557878270745277405e-04 9.451324939727783203e-01 2.417396754026412964e-04 1.026733398437500000e+00 -1.131919771432876587e-02 -5.036190152168273926e-03 2.342945098876953125e+00
0.000000000000000000e+00 1.900000000000000000e+01 -1.312678359681740403e-04 -7.223035790957510471e-04 9.489167928695678711e-01 2.351388975512236357e-04 1.027483820915222168e+00 -1.221917569637298584e-02 -5.349068902432918549e-03 2.342699527740478516e+00
0.000000000000000000e+00 2.000000000000000000e+01 9.135889558820053935e-05 -6.895937258377671242e-04 9.528341889381408691e-01 2.283916692249476910e-04 1.028295755386352539e+00 -1.307899504899978638e-02 -5.665834527462720871e-03 2.342679977416992188e+00
0.000000000000000000e+00 2.100000000000000000e+01 3.077033907175064087e-04 -6.576689193025231361e-04 9.568821191787719727e-01 2.215217391494661570e-04 1.029173254966735840e+00 -1.389500498771667480e-02 -5.986532662063837051e-03 2.342880249023437500e+00
0.000000000000000000e+00 2.200000000000000000e+01 5.176668055355548859e-04 -6.265261908993124962e-04 9.610604047775268555e-01 2.145528269466012716e-04 1.030120849609375000e+00 -1.466333307325839996e-02 -6.311204750090837479e-03 2.343293905258178711e+00
0.000000000000000000e+00 2.300000000000000000e+01 7.211405900306999683e-04 -5.961782298982143402e-04 9.653664827346801758e-01 2.075084921671077609e-04 1.031143426895141602e+00 -1.537956297397613525e-02 -6.639868021011352539e-03 2.343913555145263672e+00
0.000000000000000000e+00 2.400000000000000000e+01 9.180587949231266975e-04 -5.666133365593850613e-04 9.697995185852050781e-01 2.004122652579098940e-04 1.032246112823486328e+00 -1.603891514241695404e-02 -6.972461473196744919e-03 2.344733953475952148e+00
0.000000000000000000e+00 2.500000000000000000e+01 1.108373049646615982e-03 -5.378306377679109573e-04 9.743542671203613281e-01 1.932869636220857501e-04 1.033434867858886719e+00 -1.663625054061412811e-02 -7.308881729841232300e-03 2.345747947692871094e+00
0.000000000000000000e+00 2.600000000000000000e+01 1.292063854634761810e-03 -5.098271067254245281e-04 9.790294766426086426e-01 1.861556520452722907e-04 1.034715771675109863e+00 -1.716596260666847229e-02 -7.648967672139406204e-03 2.346948146820068359e+00
0.000000000000000000e+00 2.700000000000000000e+01 1.469115843065083027e-03 -4.825853684451431036e-04 9.838216304779052734e-01 1.790397800505161285e-04 1.036095380783081055e+00 -1.762209460139274597e-02 -7.992532104253768921e-03 2.348329544067382812e+00
0.000000000000000000e+00 2.800000000000000000e+01 1.639558002352714539e-03 -4.560879315249621868e-04 9.887281656265258789e-01 1.719609281281009316e-04 1.037581443786621094e+00 -1.799840852618217468e-02 -8.339250460267066956e-03 2.349884271621704102e+00
0.000000000000000000e+00 2.900000000000000000e+01 1.803409657441079617e-03 -4.303193418309092522e-04 9.937432408332824707e-01 1.649397891014814377e-04 1.039181113243103027e+00 -1.828805916011333466e-02 -8.688739500939846039e-03 2.351605892181396484e+00
0.000000000000000000e+00 3.000000000000000000e+01 1.960756257176399231e-03 -4.052689182572066784e-04 9.988638162612915039e-01 1.579956588102504611e-04 1.040903210639953613e+00 -1.848436705768108368e-02 -9.040537290275096893e-03 2.353489160537719727e+00
0.000000000000000000e+00 3.100000000000000000e+01 2.111630747094750404e-03 -3.809027548413723707e-04 1.004085421562194824e+00 1.511473528807982802e-04 1.042756438255310059e+00 -1.858007721602916718e-02 -9.394049644470214844e-03 2.355525970458984375e+00
0.000000000000000000e+00 3.200000000000000000e+01 2.256143372505903244e-03 -3.571965789888054132e-04 1.009402036666870117e+00 1.444122026441618800e-04 1.044750452041625977e+00 -1.856817491352558136e-02 -9.748588316142559052e-03 2.357710123062133789e+00
0.000000000000000000e+00 3.300000000000000000e+01 2.394410548731684685e-03 -3.341329575050622225e-04 1.014810323715209961e+00 1.378065935568884015e-04 1.046895623207092285e+00 -1.844141818583011627e-02 -1.010334119200706482e-02 2.360035657882690430e+00
0.000000000000000000e+00 3.400000000000000000e+01 2.526525408029556274e-03 -3.116741427220404148e-04 1.020303726196289062e+00 1.313452376052737236e-04 1.049202680587768555e+00 -1.819301024079322815e-02 -1.045733224600553513e-02 2.362496852874755859e+00
0.000000000000000000e+00 3.500000000000000000e+01 2.652623690664768219e-03 -2.897967933677136898e-04 1.025877118110656738e+00 1.250418281415477395e-04 1.051682829856872559e+00 -1.781645417213439941e-02 -1.080944016575813293e-02 2.365087032318115234e+00
0.000000000000000000e+00 3.600000000000000000e+01 2.772846724838018417e-03 -2.684661012608557940e-04 1.031525254249572754e+00 1.189085596706718206e-04 1.054348707199096680e+00 -1.730605959892272949e-02 -1.115836296230554581e-02 2.367800235748291016e+00
0.000000000000000000e+00 3.700000000000000000e+01 2.887363312765955925e-03 -2.476500230841338634e-04 1.037242174148559570e+00 1.129561569541692734e-04 1.057212591171264648e+00 -1.665695011615753174e-02 -1.150268316268920898e-02 2.370630979537963867e+00
0.000000000000000000e+00 3.800000000000000000e+01 2.996318507939577103e-03 -2.273156278533861041e-04 1.043022632598876953e+00 1.071937440428882837e-04 1.060288190841674805e+00 -1.586592197418212891e-02 -1.184074860066175461e-02 2.373573303222656250e+00
0.000000000000000000e+00 3.900000000000000000e+01 3.099883440881967545e-03 -2.074260992230847478e-04 1.048860073089599609e+00 1.016292444546706975e-04 1.063589215278625488e+00 -1.493116933852434158e-02 -1.217074040323495865e-02 2.376621723175048828e+00
0.000000000000000000e+00 4.000000000000000000e+01 3.198208753019571304e-03 -1.879513729363679886e-04 1.054749131202697754e+00 9.626860264688730240e-05 1.067130208015441895e+00 -1.385314762592315674e-02 -1.249064784497022629e-02 2.379770994186401367e+00
0.000000000000000000e+00 4.100000000000000000e+01 3.291488625109195709e-03 -1.688546180957928300e-04 1.060684204101562500e+00 9.111670806305482984e-05 1.070925831794738770e+00 -1.263534836471080780e-02 -1.279835030436515808e-02 2.383016109466552734e+00
0.000000000000000000e+00 4.200000000000000000e+01 3.379893256351351738e-03 -1.501058141002431512e-04 1.066658973693847656e+00 8.617698040325194597e-05 1.074991345405578613e+00 -1.128421351313591003e-02 -1.309144124388694763e-02 2.386352300643920898e+00
0.000000000000000000e+00 4.300000000000000000e+01 3.463587956503033638e-03 -1.316632697125896811e-04 1.072669029235839844e+00 8.145126776071265340e-05 1.079342126846313477e+00 -9.810369461774826050e-03 -1.336753182113170624e-02 2.389774560928344727e+00
0.000000000000000000e+00 4.400000000000000000e+01 3.542746882885694504e-03 -1.134969279519282281e-04 1.078707456588745117e+00 7.694063970120623708e-05 1.083993673324584961e+00 -8.229146711528301239e-03 -1.362414006143808365e-02 2.393278121948242188e+00
0.000000000000000000e+00 4.500000000000000000e+01 3.617532784119248390e-03 -9.557774319546297193e-05 1.084768891334533691e+00 7.264488522196188569e-05 1.088960409164428711e+00 -6.561099551618099213e-03 -1.385877653956413269e-02 2.396858692169189453e+00
0.000000000000000000e+00 4.600000000000000000e+01 3.688081400468945503e-03 -7.787274080328643322e-05 1.090849399566650391e+00 6.856284016976132989e-05 1.094256997108459473e+00 -4.833167418837547302e-03 -1.406927034258842468e-02 2.400511741638183594e+00
0.000000000000000000e+00 4.700000000000000000e+01 3.754571080207824707e-03 -6.034897523932158947e-05 1.096941947937011719e+00 6.469292566180229187e-05 1.099895358085632324e+00 -3.079499583691358566e-03 -1.425389107316732407e-02 2.404233455657958984e+00
0.000000000000000000e+00 4.800000000000000000e+01 3.817135468125343323e-03 -4.297930718166753650e-05 1.103043079376220703e+00 6.103342457208782434e-05 1.105885028839111328e+00 -1.342178904451429844e-03 -1.441186107695102692e-02 2.408019542694091797e+00
0.000000000000000000e+00 4.900000000000000000e+01 3.875895170494914055e-03 -2.573951314843725413e-05 1.109148025512695312e+00 5.758221595897339284e-05 1.112231254577636719e+00 3.277461510151624680e-04 -1.454404368996620178e-02 2.411866664886474609e+00
0.000000000000000000e+00 5.000000000000000000e+01 3.930962178856134415e-03 -8.595668077759910375e-06 1.115251421928405762e+00 5.433830301626585424e-05 1.118931293487548828e+00 1.869535306468605995e-03 -1.465382426977157593e-02 2.415770530700683594e+00
0.000000000000000000e+00 5.100000000000000000e+01 3.982444759458303452e-03 8.467735824524424970e-06 1.121348619461059570e+00 5.130140925757586956e-05 1.125971674919128418e+00 3.212716663256287575e-03 -1.474903617054224014e-02 2.419727325439453125e+00
0.000000000000000000e+00 5.200000000000000000e+01 4.030446521937847137e-03 2.547589610912837088e-05 1.127436518669128418e+00 4.847312084166333079e-05 1.133321881294250488e+00 4.276430699974298477e-03 -1.484374422580003738e-02 2.423733711242675781e+00
0.000000000000000000e+00 5.300000000000000000e+01 4.075017292052507401e-03 4.245401214575394988e-05 1.133510828018188477e+00 4.585755232255905867e-05 1.140926003456115723e+00 4.972987808287143707e-03 -1.496143639087677002e-02 2.427787065505981445e+00
0.000000000000000000e+00 5.400000000000000000e+01 4.116209223866462708e-03 5.941080598859116435e-05 1.139567613601684570e+00 4.346203058958053589e-05 1.148693561553955078e+00 5.211162380874156952e-03 -1.513864565640687943e-02 2.431882858276367188e+00
0.000000000000000000e+00 5.500000000000000000e+01 4.154069349169731140e-03 7.636856753379106522e-05 1.145603179931640625e+00 4.129789158469066024e-05 1.156485557556152344e+00 4.906249232590198517e-03 -1.542758941650390625e-02 2.436018466949462891e+00
0.000000000000000000e+00 5.600000000000000000e+01 4.188626538962125778e-03 9.333796333521604538e-05 1.151612877845764160e+00 3.938149529858492315e-05 1.164100527763366699e+00 3.994982223957777023e-03 -1.589762791991233826e-02 2.440190076828002930e+00
0.000000000000000000e+00 5.700000000000000000e+01 4.219880793243646622e-03 1.103325557778589427e-04 1.157594680786132812e+00 3.773440403165295720e-05 1.171263456344604492e+00 2.457114635035395622e-03 -1.662953197956085205e-02 2.444394588470458984e+00
0.000000000000000000e+00 5.800000000000000000e+01 4.247804637998342514e-03 1.273600937565788627e-04 1.163545370101928711e+00 3.638355701696127653e-05 1.177622079849243164e+00 3.407739568501710892e-04 -1.769977621734142303e-02 2.448628425598144531e+00
0.000000000000000000e+00 5.900000000000000000e+01 4.272379446774721146e-03 1.444341614842414856e-04 1.169461250305175781e+00 3.536029544193297625e-05 1.182762145996093750e+00 -2.217253204435110092e-03 -1.915115118026733398e-02 2.452888965606689453e+00
0.000000000000000000e+00 6.000000000000000000e+01 4.293538630008697510e-03 1.615518413018435240e-04 1.175338983535766602e+00 3.469868897809647024e-05 1.186246871948242188e+00 -4.994014743715524673e-03 -2.095269784331321716e-02 2.457172155380249023e+00
0.000000000000000000e+00 6.100000000000000000e+01 4.311249125748872757e-03 1.787266955943778157e-04 1.181174993515014648e+00 3.443248715484514832e-05 1.187686920166015625e+00 -7.717665284872055054e-03 -2.296701259911060333e-02 2.461474657058715820e+00
0.000000000000000000e+00 6.200000000000000000e+01 4.325389862060546875e-03 1.959558285307139158e-04 1.186966896057128906e+00 3.459144136286340654e-05 1.186824440956115723e+00 -1.013785041868686676e-02 -2.495111152529716492e-02 2.465793371200561523e+00
0.000000000000000000e+00 6.300000000000000000e+01 4.335870500653982162e-03 2.132353693014010787e-04 1.192710876464843750e+00 3.519782694638706744e-05 1.183605790138244629e+00 -1.210597995668649673e-02 -2.660891599953174591e-02 2.470124483108520508e+00
0.000000000000000000e+00 6.400000000000000000e+01 4.342592786997556686e-03 2.305740199517458677e-04 1.198403954505920410e+00 3.626394027378410101e-05 1.178207993507385254e+00 -1.361249387264251709e-02 -2.768008038401603699e-02 2.474463939666748047e+00
0.000000000000000000e+00 6.500000000000000000e+01 4.345405381172895432e-03 2.479621034581214190e-04 1.204041719436645508e+00 3.779128019232302904e-05 1.171005725860595703e+00 -1.476417109370231628e-02 -2.802133746445178986e-02 2.478808403015136719e+00
0.000000000000000000e+00 6.600000000000000000e+01 4.344172310084104538e-03 2.653986448422074318e-04 1.209622144699096680e+00 3.977183951064944267e-05 1.162490010261535645e+00 -1.571733877062797546e-02 -2.763425745069980621e-02 2.483153343200683594e+00
0.000000000000000000e+00 6.700000000000000000e+01 4.338752944022417068e-03 2.828816941473633051e-04 1.215141057968139648e+00 4.219050242681987584e-05 1.153174877166748047e+00 -1.660992018878459930e-02 -2.663720026612281799e-02 2.487495183944702148e+00
0.000000000000000000e+00 6.800000000000000000e+01 4.328956361860036850e-03 3.003977180924266577e-04 1.220594882965087891e+00 4.502773663261905313e-05 1.143523097038269043e+00 -1.752508804202079773e-02 -2.520579099655151367e-02 2.491829395294189453e+00
0.000000000000000000e+00 6.900000000000000000e+01 4.314643330872058868e-03 3.179476479999721050e-04 1.225978851318359375e+00 4.826237272936850786e-05 1.133903980255126953e+00 -1.848822645843029022e-02 -2.351903356611728668e-02 2.496151685714721680e+00
0.000000000000000000e+00 7.000000000000000000e+01 4.295601043850183487e-03 3.355247026775032282e-04 1.231289505958557129e+00 5.187309216125868261e-05 1.124583363533020020e+00 -1.948406733572483063e-02 -2.172546461224555969e-02 2.500457048416137695e+00
0.000000000000000000e+00 7.100000000000000000e+01 4.271644633263349533e-03 3.531153488438576460e-04 1.236522793769836426e+00 5.584000973613001406e-05 1.115732908248901367e+00 -2.047757059335708618e-02 -1.993246749043464661e-02 2.504741430282592773e+00
0.000000000000000000e+00 7.200000000000000000e+01 4.242594353854656219e-03 3.707176074385643005e-04 1.241673946380615234e+00 6.014481186866760254e-05 1.107449412345886230e+00 -2.142961695790290833e-02 -1.820846833288669586e-02 2.508998870849609375e+00
0.000000000000000000e+00 7.300000000000000000e+01 4.208236932754516602e-03 3.883218159899115562e-04 1.246739029884338379e+00 6.477068382082507014e-05 1.099775433540344238e+00 -2.230631001293659210e-02 -1.659156195819377899e-02 2.513224840164184570e+00
0.000000000000000000e+00 7.400000000000000000e+01 4.168386105448007584e-03 4.059192433487623930e-04 1.251712799072265625e+00 6.970266258576884866e-05 1.092715620994567871e+00 -2.308275550603866577e-02 -1.509847305715084076e-02 2.517413377761840820e+00
0.000000000000000000e+00 7.500000000000000000e+01 4.122826736420392990e-03 4.235040687490254641e-04 1.256591200828552246e+00 7.492693839594721794e-05 1.086251020431518555e+00 -2.374305203557014465e-02 -1.373253110796213150e-02 2.521559715270996094e+00
0.000000000000000000e+00 7.600000000000000000e+01 4.071347881108522415e-03 4.410666006151586771e-04 1.261369705200195312e+00 8.043061825446784496e-05 1.080349087715148926e+00 -2.427952364087104797e-02 -1.248921640217304230e-02 2.525657176971435547e+00
0.000000000000000000e+00 7.700000000000000000e+01 4.013772588223218918e-03 4.586029681377112865e-04 1.266042470932006836e+00 8.620171138318255544e-05 1.074969768524169922e+00 -2.469080686569213867e-02 -1.135988440364599228e-02 2.529700279235839844e+00
0.000000000000000000e+00 7.800000000000000000e+01 3.949882462620735168e-03 4.761034797411412001e-04 1.270605325698852539e+00 9.222838707501068711e-05 1.070070862770080566e+00 -2.498008124530315399e-02 -1.033426634967327118e-02 2.533682346343994141e+00
0.000000000000000000e+00 7.900000000000000000e+01 3.879479132592678070e-03 4.935671458952128887e-04 1.275053977966308594e+00 9.849939669948071241e-05 1.065609812736511230e+00 -2.515348792076110840e-02 -9.401699528098106384e-03 2.537597894668579102e+00
0.000000000000000000e+00 8.000000000000000000e+01 3.802407998591661453e-03 5.109881749376654625e-04 1.279382944107055664e+00 1.050034115905873477e-04 1.061545848846435547e+00 -2.521940320730209351e-02 -8.552082814276218414e-03 2.541439533233642578e+00
0.000000000000000000e+00 8.100000000000000000e+01 3.718447638675570488e-03 5.283597856760025024e-04 1.283589124679565430e+00 1.117294668802060187e-04 1.057840824127197266e+00 -2.518702670931816101e-02 -7.776043377816677094e-03 2.545200347900390625e+00
0.000000000000000000e+00 8.200000000000000000e+01 3.627443453297019005e-03 5.456877988763153553e-04 1.287666559219360352e+00 1.186661320389248431e-04 1.054459810256958008e+00 -2.506627887487411499e-02 -7.065314799547195435e-03 2.548873901367187500e+00
0.000000000000000000e+00 8.300000000000000000e+01 3.529197769239544868e-03 5.629624356515705585e-04 1.291611790657043457e+00 1.258020638488233089e-04 1.051370620727539062e+00 -2.486698701977729797e-02 -6.412514485418796539e-03 2.552452802658081055e+00
0.000000000000000000e+00 8.400000000000000000e+01 3.423574380576610565e-03 5.801848019473254681e-04 1.295421361923217773e+00 1.331263192696496844e-04 1.048544287681579590e+00 -2.459877543151378632e-02 -5.811265204101800919e-03 2.555929899215698242e+00
0.000000000000000000e+00 8.500000000000000000e+01 3.310418687760829926e-03 5.973615916445851326e-04 1.299090743064880371e+00 1.406274677719920874e-04 1.045954942703247070e+00 -2.427100948989391327e-02 -5.256013479083776474e-03 2.559297084808349609e+00
0.000000000000000000e+00 8.600000000000000000e+01 3.189565613865852356e-03 6.144889630377292633e-04 1.302617311477661133e+00 1.482940715504810214e-04 1.043579101562500000e+00 -2.389242500066757202e-02 -4.741972777992486954e-03 2.562548160552978516e+00
0.000000000000000000e+00 8.700000000000000000e+01 3.060887334868311882e-03 6.315756472758948803e-04 1.305998563766479492e+00 1.561150420457124710e-04 1.041395902633666992e+00 -2.347128279507160187e-02 -4.264979157596826553e-03 2.565674066543579102e+00
0.000000000000000000e+00 8.800000000000000000e+01 2.924261847510933876e-03 6.486264173872768879e-04 1.309231042861938477e+00 1.640796544961631298e-04 1.039386510848999023e+00 -2.301523834466934204e-02 -3.821470309048891068e-03 2.568667173385620117e+00
0.000000000000000000e+00 8.900000000000000000e+01 2.779576694592833519e-03 6.656443001702427864e-04 1.312313556671142578e+00 1.721772132441401482e-04 1.037534117698669434e+00 -2.253136038780212402e-02 -3.408354474231600761e-03 2.571519851684570312e+00
0.000000000000000000e+00 9.000000000000000000e+01 2.626707777380943298e-03 6.826408207416534424e-04 1.315244674682617188e+00 1.803970808396115899e-04 1.035823822021484375e+00 -2.202628366649150848e-02 -3.022935939952731133e-03 2.574223756790161133e+00
0.000000000000000000e+00 9.100000000000000000e+01 2.465575700625777245e-03 6.996295996941626072e-04 1.318022251129150391e+00 1.887298712972551584e-04 1.034242153167724609e+00 -2.150587551295757294e-02 -2.662897342815995216e-03 2.576770305633544922e+00
0.000000000000000000e+00 9.200000000000000000e+01 2.296071732416749001e-03 7.166144787333905697e-04 1.320647716522216797e+00 1.971657911781221628e-04 1.032777070999145508e+00 -2.097574062645435333e-02 -2.326200949028134346e-03 2.579152107238769531e+00
0.000000000000000000e+00 9.300000000000000000e+01 2.118135802447795868e-03 7.336148992180824280e-04 1.323119163513183594e+00 2.056962839560583234e-04 1.031417846679687500e+00 -2.044085785746574402e-02 -2.011079574003815651e-03 2.581359624862670898e+00
0.000000000000000000e+00 9.400000000000000000e+01 1.931676990352571011e-03 7.506386027671396732e-04 1.325437188148498535e+00 2.143131423508748412e-04 1.030154585838317871e+00 -1.990579254925251007e-02 -1.715969177894294262e-03 2.583385705947875977e+00
0.000000000000000000e+00 9.500000000000000000e+01 1.736633130349218845e-03 7.677049143239855766e-04 1.327605962753295898e+00 2.230094687547534704e-04 1.028978705406188965e+00 -1.937469840049743652e-02 -1.439499086700379848e-03 2.585220098495483398e+00
0.000000000000000000e+00 9.600000000000000000e+01 1.532934489659965038e-03 7.848293753340840340e-04 1.329624533653259277e+00 2.317783946637064219e-04 1.027882337570190430e+00 -1.885130628943443298e-02 -1.180434250272810459e-03 2.586855411529541016e+00
0.000000000000000000e+00 9.700000000000000000e+01 1.320544281043112278e-03 8.020303794182837009e-04 1.331495285034179688e+00 2.406145358690991998e-04 1.026858329772949219e+00 -1.833902858197689056e-02 -9.376995731145143509e-04 2.588283300399780273e+00
0.000000000000000000e+00 9.800000000000000000e+01 1.099408138543367386e-03 8.193321991711854935e-04 1.333222866058349609e+00 2.495135122444480658e-04 1.025900483131408691e+00 -1.784087903797626495e-02 -7.103178650140762329e-04 2.589493513107299805e+00
0.000000000000000000e+00 9.900000000000000000e+01 8.694757125340402126e-04 8.367493283003568649e-04 1.334809422492980957e+00 2.584712929092347622e-04 1.025002837181091309e+00 -1.735956408083438873e-02 -4.974270123057067394e-04 2.590478897094726562e+00
0.000000000000000000e+00 1.000000000000000000e+02 6.307062576524913311e-04 8.543031872250139713e-04 1.336259484291076660e+00 2.674858842510730028e-04 1.024160265922546387e+00 -1.689740456640720367e-02 -2.982142614200711250e-04 2.591229915618896484e+00
0.000000000000000000e+00 1.010000000000000000e+02 3.830514033325016499e-04 8.720207842998206615e-04 1.337577819824218750e+00 2.765557437669485807e-04 1.023367881774902344e+00 -1.645654812455177307e-02 -1.119833759730681777e-04 2.591737747192382812e+00
0.000000000000000000e+00 1.020000000000000000e+02 1.264859020011499524e-04 8.899244712665677071e-04 1.338768482208251953e+00 2.856802311725914478e-04 1.022621512413024902e+00 -1.603875868022441864e-02 6.194142770254984498e-05 2.591993093490600586e+00
0.000000000000000000e+00 1.030000000000000000e+02 -1.390387333231046796e-04 9.080432937480509281e-04 1.339840054512023926e+00 2.948602777905762196e-04 1.021917223930358887e+00 -1.564557105302810669e-02 2.241423062514513731e-04 2.591987848281860352e+00
0.000000000000000000e+00 1.040000000000000000e+02 -4.135612398386001587e-04 9.263996034860610962e-04 1.340795755386352539e+00 3.040979208890348673e-04 1.021251440048217773e+00 -1.527825091034173965e-02 3.751959011424332857e-04 2.591711759567260742e+00
0.000000000000000000e+00 1.050000000000000000e+02 -6.971165421418845654e-04 9.450252982787787914e-04 1.341643452644348145e+00 3.133959253318607807e-04 1.020620942115783691e+00 -1.493781432509422302e-02 5.156233091838657856e-04 2.591156959533691406e+00
0.000000000000000000e+00 1.060000000000000000e+02 -9.897568961605429649e-04 9.639476193115115166e-04 1.342390775680541992e+00 3.227580746170133352e-04 1.020022749900817871e+00 -1.462505385279655457e-02 6.458907155320048332e-04 2.590314626693725586e+00
0.000000000000000000e+00 1.070000000000000000e+02 -1.291538588702678680e-03 9.831887437030673027e-04 1.343044281005859375e+00 3.321897529531270266e-04 1.019454240798950195e+00 -1.434049196541309357e-02 7.664674194529652596e-04 2.589174985885620117e+00
0.000000000000000000e+00 1.080000000000000000e+02 -1.602510106749832630e-03 1.002791454084217548e-03 1.343611836433410645e+00 3.416970721445977688e-04 1.018913030624389648e+00 -1.408449467271566391e-02 8.777616312727332115e-04 2.587728977203369141e+00
0.000000000000000000e+00 1.090000000000000000e+02 -1.922733383253216743e-03 1.022780779749155045e-03 1.344103574752807617e+00 3.512867551762610674e-04 1.018396735191345215e+00 -1.385716721415519714e-02 9.802033891901373863e-04 2.585966825485229492e+00
0.000000000000000000e+00 1.100000000000000000e+02 -2.252276288345456123e-03 1.043188851326704025e-03 1.344526290893554688e+00 3.609668929129838943e-04 1.017903327941894531e+00 -1.365843787789344788e-02 1.074137981049716473e-03 2.583879947662353516e+00
0.000000000000000000e+00 1.110000000000000000e+02 -2.591210650280117989e-03 1.064050476998090744e-03 1.344889640808105469e+00 3.707462456077337265e-04 1.017431139945983887e+00 -1.348803564906120300e-02 1.159958774223923683e-03 2.581458806991577148e+00
0.000000000000000000e+00 1.120000000000000000e+02 -2.939638914540410042e-03 1.085399533621966839e-03 1.345203518867492676e+00 3.806341846939176321e-04 1.016978263854980469e+00 -1.334550417959690094e-02 1.238007913343608379e-03 2.578694820404052734e+00
0.000000000000000000e+00 1.130000000000000000e+02 -3.297633258625864983e-03 1.107275951653718948e-03 1.345476984977722168e+00 3.906415367964655161e-04 1.016543388366699219e+00 -1.323022786527872086e-02 1.308604958467185497e-03 2.575576543807983398e+00
