0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.429890000000000062e-07 -1.082470000000000016e-15 3.129309999999999832e+02 4.826190000000000416e-07
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.128839999999999664e-07 -5.731530000000000267e-15 3.199630000000000223e+02 4.572459999999999904e-07
0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.157680000000000027e-06 -1.013079999999999967e-14 3.274039999999999964e+02 4.324240000000000081e-07
0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.577940000000000007e-06 -1.416230000000000059e-14 3.352939999999999827e+02 4.081589999999999956e-07
0.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.974209999999999941e-06 -1.792319999999999905e-14 3.436770000000000209e+02 3.844579999999999874e-07
0.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 2.347060000000000107e-06 -2.146890000000000142e-14 3.526039999999999850e+02 3.613280000000000178e-07
0.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 2.697069999999999997e-06 -2.483779999999999982e-14 3.621349999999999909e+02 3.387749999999999879e-07
0.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 3.024819999999999950e-06 -2.809559999999999844e-14 3.723380000000000223e+02 3.168079999999999871e-07
0.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 3.330900000000000160e-06 -3.134299999999999832e-14 3.832909999999999968e+02 2.954330000000000224e-07
0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 3.615909999999999825e-06 -3.443079999999999931e-14 3.950860000000000127e+02 2.746599999999999991e-07
0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 3.880450000000000261e-06 -3.742840000000000211e-14 4.078330000000000268e+02 2.544969999999999793e-07
0.000000000000000000e+00 1.100000000000000000e+01 1.000000000000000000e+00 4.125130000000000093e-06 -4.030800000000000101e-14 4.216589999999999918e+02 2.349540000000000007e-07
0.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 4.350579999999999773e-06 -4.307319999999999790e-14 4.367189999999999941e+02 2.160399999999999943e-07
0.000000000000000000e+00 1.300000000000000000e+01 1.000000000000000000e+00 4.557440000000000025e-06 -4.572729999999999818e-14 4.531990000000000123e+02 1.977670000000000000e-07
0.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+00 4.746359999999999734e-06 -4.832590000000000060e-14 4.713240000000000123e+02 1.801450000000000027e-07
0.000000000000000000e+00 1.500000000000000000e+01 1.000000000000000000e+00 4.917979999999999626e-06 -5.079269999999999722e-14 4.913750000000000000e+02 1.631879999999999919e-07
0.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+00 5.072979999999999836e-06 -5.307909999999999746e-14 5.136989999999999554e+02 1.469070000000000065e-07
0.000000000000000000e+00 1.700000000000000000e+01 1.000000000000000000e+00 5.212039999999999653e-06 -5.539320000000000246e-14 5.387380000000000564e+02 1.313190000000000127e-07
0.000000000000000000e+00 1.800000000000000000e+01 1.000000000000000000e+00 5.335869999999999617e-06 -5.757199999999999440e-14 5.670589999999999691e+02 1.164369999999999990e-07
0.000000000000000000e+00 1.900000000000000000e+01 1.000000000000000000e+00 5.445180000000000270e-06 -5.993820000000000354e-14 5.994070000000000391e+02 1.022810000000000011e-07
0.000000000000000000e+00 2.000000000000000000e+01 1.000000000000000000e+00 5.540700000000000162e-06 -6.293230000000000539e-14 6.367780000000000200e+02 8.886760000000000360e-08
0.000000000000000000e+00 2.100000000000000000e+01 1.000000000000000000e+00 5.623189999999999943e-06 -6.694639999999999937e-14 6.805410000000000537e+02 7.621950000000000299e-08
0.000000000000000000e+00 2.200000000000000000e+01 1.000000000000000000e+00 5.693429999999999968e-06 -7.239690000000000224e-14 7.326349999999999909e+02 6.436019999999999950e-08
0.000000000000000000e+00 2.300000000000000000e+01 1.000000000000000000e+00 5.752209999999999599e-06 -8.102890000000000525e-14 7.958999999999999773e+02 5.331690000000000145e-08
0.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+00 5.800369999999999998e-06 -9.573939999999999845e-14 8.746950000000000500e+02 4.312109999999999826e-08
0.000000000000000000e+00 2.500000000000000000e+01 1.000000000000000000e+00 5.838770000000000342e-06 -1.176420000000000101e-13 9.760879999999999654e+02 3.380950000000000241e-08
0.000000000000000000e+00 2.600000000000000000e+01 1.000000000000000000e+00 5.868329999999999768e-06 -1.497729999999999920e-13 1.112410000000000082e+03 2.542649999999999941e-08
0.000000000000000000e+00 2.700000000000000000e+01 1.000000000000000000e+00 5.889979999999999806e-06 -1.931549999999999984e-13 1.307430000000000064e+03 1.802679999999999900e-08
0.000000000000000000e+00 2.800000000000000000e+01 1.000000000000000000e+00 5.904760000000000366e-06 -2.637160000000000246e-13 1.614000000000000000e+03 1.168109999999999929e-08
0.000000000000000000e+00 2.900000000000000000e+01 1.000000000000000000e+00 5.913759999999999772e-06 -2.546120000000000060e-13 2.179400000000000091e+03 6.487510000000000068e-09
0.000000000000000000e+00 3.000000000000000000e+01 1.000000000000000000e+00 5.918210000000000212e-06 -2.544490000000000197e-13 3.634530000000000200e+03 2.593060000000000142e-09
0.000000000000000000e+00 3.100000000000000000e+01 1.000000000000000000e+00 5.919540000000000079e-06 -1.001660000000000046e-13 1.664540000000000146e+04 2.822209999999999915e-10
0.000000000000000000e+00 3.200000000000000000e+01 1.000000000000000000e+00 5.919650000000000151e-06 -9.606900000000000444e-14 3.003630000000000000e+08 9.999999999999999988e-15
0.000000000000000000e+00 3.300000000000000000e+01 1.000000000000000000e+00 5.919540000000000079e-06 -1.193770000000000022e-13 1.663820000000000073e+04 2.823779999999999941e-10
0.000000000000000000e+00 3.400000000000000000e+01 1.000000000000000000e+00 5.918210000000000212e-06 3.650200000000000188e-14 3.634099999999999909e+03 2.593589999999999933e-09
0.000000000000000000e+00 3.500000000000000000e+01 1.000000000000000000e+00 5.913759999999999772e-06 6.949999999999999416e-14 2.179360000000000127e+03 6.487739999999999767e-09
0.000000000000000000e+00 3.600000000000000000e+01 1.000000000000000000e+00 5.904760000000000366e-06 1.204140000000000007e-13 1.613980000000000018e+03 1.168130000000000018e-08
0.000000000000000000e+00 3.700000000000000000e+01 1.000000000000000000e+00 5.889979999999999806e-06 7.805909999999999552e-14 1.307430000000000064e+03 1.802699999999999989e-08
0.000000000000000000e+00 3.800000000000000000e+01 1.000000000000000000e+00 5.868329999999999768e-06 5.396030000000000081e-14 1.112410000000000082e+03 2.542670000000000030e-08
0.000000000000000000e+00 3.900000000000000000e+01 1.000000000000000000e+00 5.838770000000000342e-06 3.407690000000000119e-14 9.760869999999999891e+02 3.380960000000000120e-08
0.000000000000000000e+00 4.000000000000000000e+01 1.000000000000000000e+00 5.800369999999999998e-06 2.357140000000000117e-14 8.746939999999999600e+02 4.312119999999999705e-08
0.000000000000000000e+00 4.100000000000000000e+01 1.000000000000000000e+00 5.752209999999999599e-06 1.904729999999999852e-14 7.958999999999999773e+02 5.331700000000000024e-08
0.000000000000000000e+00 4.200000000000000000e+01 1.000000000000000000e+00 5.693429999999999968e-06 1.941849999999999950e-14 7.326349999999999909e+02 6.436030000000000490e-08
0.000000000000000000e+00 4.300000000000000000e+01 1.000000000000000000e+00 5.623189999999999943e-06 2.145159999999999856e-14 6.805410000000000537e+02 7.621950000000000299e-08
0.000000000000000000e+00 4.400000000000000000e+01 1.000000000000000000e+00 5.540700000000000162e-06 2.384549999999999985e-14 6.367780000000000200e+02 8.886760000000000360e-08
0.000000000000000000e+00 4.500000000000000000e+01 1.000000000000000000e+00 5.445180000000000270e-06 2.623940000000000114e-14 5.994059999999999491e+02 1.022810000000000011e-07
0.000000000000000000e+00 4.600000000000000000e+01 1.000000000000000000e+00 5.335869999999999617e-06 2.852579999999999822e-14 5.670589999999999691e+02 1.164369999999999990e-07
0.000000000000000000e+00 4.700000000000000000e+01 1.000000000000000000e+00 5.212039999999999653e-06 3.021539999999999790e-14 5.387380000000000564e+02 1.313190000000000127e-07
0.000000000000000000e+00 4.800000000000000000e+01 1.000000000000000000e+00 5.072979999999999836e-06 3.131869999999999988e-14 5.136989999999999554e+02 1.469070000000000065e-07
0.000000000000000000e+00 4.900000000000000000e+01 1.000000000000000000e+00 4.917979999999999626e-06 3.194319999999999888e-14 4.913750000000000000e+02 1.631879999999999919e-07
0.000000000000000000e+00 5.000000000000000000e+01 1.000000000000000000e+00 4.746359999999999734e-06 3.202650000000000242e-14 4.713240000000000123e+02 1.801450000000000027e-07
0.000000000000000000e+00 5.100000000000000000e+01 1.000000000000000000e+00 4.557440000000000025e-06 3.165520000000000051e-14 4.531990000000000123e+02 1.977670000000000000e-07
0.000000000000000000e+00 5.200000000000000000e+01 1.000000000000000000e+00 4.350579999999999773e-06 3.094049999999999700e-14 4.367189999999999941e+02 2.160399999999999943e-07
0.000000000000000000e+00 5.300000000000000000e+01 1.000000000000000000e+00 4.125130000000000093e-06 2.984419999999999692e-14 4.216589999999999918e+02 2.349540000000000007e-07
